session_id,subject_id,recording_id,camera_id,filename,abs_path,ethnicity,gender,age,gender_norm,expression_name,expression_id,pose_bin
session04,63,1,14_0,063_04_01_140_15.png,data_cropped/session04/multiview/063/01/14_0/063_04_01_140_15.png,Indian,Female,20-29,Female,Neutral,0,frontal
session04,253,1,14_0,253_04_01_140_14.png,data_cropped/session04/multiview/253/01/14_0/253_04_01_140_14.png,White,Male,20-29,Male,Neutral,0,frontal
session04,339,2,14_0,339_04_02_140_18.png,data_cropped/session04/multiview/339/02/14_0/339_04_02_140_18.png,White,Female,20-29,Female,Scream,5,frontal
session03,185,3,05_0,185_03_03_050_13.png,data_cropped/session03/multiview/185/03/05_0/185_03_03_050_13.png,White,Male,20-29,Male,Disgust,4,frontal
session03,83,3,12_0,083_03_03_120_09.png,data_cropped/session03/multiview/083/03/12_0/083_03_03_120_09.png,Indian,Male,30-39,Male,Disgust,4,profile
session02,166,3,20_0,166_02_03_200_08.png,data_cropped/session02/multiview/166/03/20_0/166_02_03_200_08.png,White,Male,30-39,Male,Squint,3,profile
session03,83,3,12_0,083_03_03_120_17.png,data_cropped/session03/multiview/083/03/12_0/083_03_03_120_17.png,Indian,Male,30-39,Male,Disgust,4,profile
session03,253,3,14_0,253_03_03_140_08.png,data_cropped/session03/multiview/253/03/14_0/253_03_03_140_08.png,White,Male,20-29,Male,Disgust,4,frontal
session04,240,3,14_0,240_04_03_140_15.png,data_cropped/session04/multiview/240/03/14_0/240_04_03_140_15.png,White,Male,20-29,Male,Neutral,0,frontal
session02,73,3,01_0,073_02_03_010_09.png,data_cropped/session02/multiview/073/03/01_0/073_02_03_010_09.png,Asian,Male,30-39,Male,Squint,3,profile
session02,221,3,12_0,221_02_03_120_10.png,data_cropped/session02/multiview/221/03/12_0/221_02_03_120_10.png,Indian,Male,20-29,Male,Squint,3,profile
session01,198,2,20_0,198_01_02_200_02.png,data_cropped/session01/multiview/198/02/20_0/198_01_02_200_02.png,White,Female,30-39,Female,Smile,1,profile
session04,198,2,14_0,198_04_02_140_02.png,data_cropped/session04/multiview/198/02/14_0/198_04_02_140_02.png,White,Female,20-29,Female,Scream,5,frontal
session02,73,2,12_0,073_02_02_120_10.png,data_cropped/session02/multiview/073/02/12_0/073_02_02_120_10.png,Asian,Female,20-29,Female,Surprise,2,profile
session03,322,3,14_0,322_03_03_140_05.png,data_cropped/session03/multiview/322/03/14_0/322_03_03_140_05.png,White,Female,30-39,Female,Disgust,4,frontal
session03,322,2,01_0,322_03_02_010_00.png,data_cropped/session03/multiview/322/02/01_0/322_03_02_010_00.png,White,Female,20-29,Female,Smile,1,profile
session02,265,2,12_0,265_02_02_120_11.png,data_cropped/session02/multiview/265/02/12_0/265_02_02_120_11.png,Asian,Female,20-29,Female,Surprise,2,profile
session03,83,3,05_1,083_03_03_051_09.png,data_cropped/session03/multiview/083/03/05_1/083_03_03_051_09.png,Indian,Male,30-39,Male,Disgust,4,frontal
session04,253,2,01_0,253_04_02_010_18.png,data_cropped/session04/multiview/253/02/01_0/253_04_02_010_18.png,White,Male,20-29,Male,Scream,5,profile
session04,240,2,05_0,240_04_02_050_02.png,data_cropped/session04/multiview/240/02/05_0/240_04_02_050_02.png,White,Male,10-19,Male,Scream,5,frontal
session03,63,3,01_0,063_03_03_010_03.png,data_cropped/session03/multiview/063/03/01_0/063_03_03_010_03.png,White,Male,40-49,Male,Disgust,4,profile
session03,122,1,12_0,122_03_01_120_09.png,data_cropped/session03/multiview/122/01/12_0/122_03_01_120_09.png,Indian,Male,30-39,Male,Neutral,0,profile
session04,185,2,05_1,185_04_02_051_02.png,data_cropped/session04/multiview/185/02/05_1/185_04_02_051_02.png,White,Male,10-19,Male,Scream,5,frontal
session04,122,2,14_0,122_04_02_140_06.png,data_cropped/session04/multiview/122/02/14_0/122_04_02_140_06.png,Indian,Male,30-39,Male,Scream,5,frontal
session04,247,3,20_0,247_04_03_200_10.png,data_cropped/session04/multiview/247/03/20_0/247_04_03_200_10.png,White,Male,20-29,Male,Neutral,0,profile
session02,148,3,20_0,148_02_03_200_17.png,data_cropped/session02/multiview/148/03/20_0/148_02_03_200_17.png,Asian,Female,30-39,Female,Squint,3,profile
session02,265,3,05_0,265_02_03_050_05.png,data_cropped/session02/multiview/265/03/05_0/265_02_03_050_05.png,White,Female,30-39,Female,Squint,3,frontal
session01,142,2,14_0,142_01_02_140_09.png,data_cropped/session01/multiview/142/02/14_0/142_01_02_140_09.png,White,Female,20-29,Female,Smile,1,frontal
session04,339,3,12_0,339_04_03_120_07.png,data_cropped/session04/multiview/339/03/12_0/339_04_03_120_07.png,White,Female,40-49,Female,Neutral,0,profile
session01,185,2,20_0,185_01_02_200_17.png,data_cropped/session01/multiview/185/02/20_0/185_01_02_200_17.png,White,Male,10-19,Male,Smile,1,profile
session04,185,2,12_0,185_04_02_120_11.png,data_cropped/session04/multiview/185/02/12_0/185_04_02_120_11.png,White,Male,10-19,Male,Scream,5,profile
session01,218,1,05_0,218_01_01_050_16.png,data_cropped/session01/multiview/218/01/05_0/218_01_01_050_16.png,White,Male,20-29,Male,Neutral,0,frontal
session03,83,3,14_0,083_03_03_140_10.png,data_cropped/session03/multiview/083/03/14_0/083_03_03_140_10.png,Indian,Male,30-39,Male,Disgust,4,frontal
session04,138,2,05_1,138_04_02_051_02.png,data_cropped/session04/multiview/138/02/05_1/138_04_02_051_02.png,White,Female,20-29,Female,Scream,5,frontal
session04,322,2,14_0,322_04_02_140_09.png,data_cropped/session04/multiview/322/02/14_0/322_04_02_140_09.png,White,Female,20-29,Female,Scream,5,frontal
session04,66,2,01_0,066_04_02_010_10.png,data_cropped/session04/multiview/066/02/01_0/066_04_02_010_10.png,Asian,Male,20-29,Male,Scream,5,profile
session02,148,2,14_0,148_02_02_140_17.png,data_cropped/session02/multiview/148/02/14_0/148_02_02_140_17.png,Asian,Female,20-29,Female,Surprise,2,frontal
session02,265,3,20_0,265_02_03_200_13.png,data_cropped/session02/multiview/265/03/20_0/265_02_03_200_13.png,White,Female,20-29,Female,Squint,3,profile
session04,73,2,12_0,073_04_02_120_10.png,data_cropped/session04/multiview/073/02/12_0/073_04_02_120_10.png,Asian,Male,20-29,Male,Scream,5,profile
session02,253,2,14_0,253_02_02_140_02.png,data_cropped/session02/multiview/253/02/14_0/253_02_02_140_02.png,White,Male,20-29,Male,Surprise,2,frontal
session04,265,3,12_0,265_04_03_120_12.png,data_cropped/session04/multiview/265/03/12_0/265_04_03_120_12.png,Asian,Female,30-39,Female,Neutral,0,profile
session03,322,2,20_0,322_03_02_200_08.png,data_cropped/session03/multiview/322/02/20_0/322_03_02_200_08.png,White,Female,20-29,Female,Smile,1,profile
session02,265,3,20_0,265_02_03_200_02.png,data_cropped/session02/multiview/265/03/20_0/265_02_03_200_02.png,White,Female,20-29,Female,Squint,3,profile
session04,198,1,14_0,198_04_01_140_03.png,data_cropped/session04/multiview/198/01/14_0/198_04_01_140_03.png,White,Female,20-29,Female,Neutral,0,frontal
session03,122,2,14_0,122_03_02_140_19.png,data_cropped/session03/multiview/122/02/14_0/122_03_02_140_19.png,Indian,Male,20-29,Male,Smile,1,frontal
session04,247,2,14_0,247_04_02_140_11.png,data_cropped/session04/multiview/247/02/14_0/247_04_02_140_11.png,White,Male,20-29,Male,Scream,5,frontal
session03,253,3,20_0,253_03_03_200_12.png,data_cropped/session03/multiview/253/03/20_0/253_03_03_200_12.png,White,Male,30-39,Male,Disgust,4,profile
session02,166,2,12_0,166_02_02_120_16.png,data_cropped/session02/multiview/166/02/12_0/166_02_02_120_16.png,White,Male,20-29,Male,Surprise,2,profile
session03,240,3,14_0,240_03_03_140_16.png,data_cropped/session03/multiview/240/03/14_0/240_03_03_140_16.png,White,Male,20-29,Male,Disgust,4,frontal
session02,265,1,14_0,265_02_01_140_16.png,data_cropped/session02/multiview/265/01/14_0/265_02_01_140_16.png,White,Female,20-29,Female,Neutral,0,frontal
session02,265,2,05_1,265_02_02_051_10.png,data_cropped/session02/multiview/265/02/05_1/265_02_02_051_10.png,White,Female,30-39,Female,Surprise,2,frontal
session02,198,2,05_0,198_02_02_050_02.png,data_cropped/session02/multiview/198/02/05_0/198_02_02_050_02.png,White,Female,20-29,Female,Surprise,2,frontal
session02,240,3,05_1,240_02_03_051_14.png,data_cropped/session02/multiview/240/03/05_1/240_02_03_051_14.png,White,Male,10-19,Male,Squint,3,frontal
session02,253,2,12_0,253_02_02_120_06.png,data_cropped/session02/multiview/253/02/12_0/253_02_02_120_06.png,White,Male,20-29,Male,Surprise,2,profile
session02,265,2,01_0,265_02_02_010_11.png,data_cropped/session02/multiview/265/02/01_0/265_02_02_010_11.png,White,Female,20-29,Female,Surprise,2,profile
session01,247,2,20_0,247_01_02_200_15.png,data_cropped/session01/multiview/247/02/20_0/247_01_02_200_15.png,White,Male,20-29,Male,Smile,1,profile
session03,322,3,20_0,322_03_03_200_04.png,data_cropped/session03/multiview/322/03/20_0/322_03_03_200_04.png,White,Female,20-29,Female,Disgust,4,profile
session04,253,1,01_0,253_04_01_010_01.png,data_cropped/session04/multiview/253/01/01_0/253_04_01_010_01.png,White,Male,20-29,Male,Neutral,0,profile
session04,253,2,05_0,253_04_02_050_07.png,data_cropped/session04/multiview/253/02/05_0/253_04_02_050_07.png,White,Male,20-29,Male,Scream,5,frontal
session02,73,2,20_0,073_02_02_200_09.png,data_cropped/session02/multiview/073/02/20_0/073_02_02_200_09.png,Asian,Male,20-29,Male,Surprise,2,profile
session01,66,1,14_0,066_01_01_140_13.png,data_cropped/session01/multiview/066/01/14_0/066_01_01_140_13.png,Asian,Male,20-29,Male,Neutral,0,frontal
session03,240,1,05_0,240_03_01_050_16.png,data_cropped/session03/multiview/240/01/05_0/240_03_01_050_16.png,White,Male,20-29,Male,Neutral,0,frontal
session01,152,2,05_1,152_01_02_051_02.png,data_cropped/session01/multiview/152/02/05_1/152_01_02_051_02.png,Black,Male,20-29,Male,Smile,1,frontal
session03,304,3,14_0,304_03_03_140_01.png,data_cropped/session03/multiview/304/03/14_0/304_03_03_140_01.png,White,Male,20-29,Male,Disgust,4,frontal
session04,63,2,12_0,063_04_02_120_19.png,data_cropped/session04/multiview/063/02/12_0/063_04_02_120_19.png,Indian,Female,20-29,Female,Scream,5,profile
session04,253,1,12_0,253_04_01_120_10.png,data_cropped/session04/multiview/253/01/12_0/253_04_01_120_10.png,White,Male,30-39,Male,Neutral,0,profile
session01,142,1,14_0,142_01_01_140_00.png,data_cropped/session01/multiview/142/01/14_0/142_01_01_140_00.png,White,Female,30-39,Female,Neutral,0,frontal
session02,185,3,20_0,185_02_03_200_08.png,data_cropped/session02/multiview/185/03/20_0/185_02_03_200_08.png,White,Male,10-19,Male,Squint,3,profile
session03,138,3,05_0,138_03_03_050_05.png,data_cropped/session03/multiview/138/03/05_0/138_03_03_050_05.png,White,Female,40-49,Female,Disgust,4,frontal
session02,166,3,05_1,166_02_03_051_15.png,data_cropped/session02/multiview/166/03/05_1/166_02_03_051_15.png,White,Male,20-29,Male,Squint,3,frontal
session02,253,3,01_0,253_02_03_010_14.png,data_cropped/session02/multiview/253/03/01_0/253_02_03_010_14.png,White,Male,30-39,Male,Squint,3,profile
session04,83,2,20_0,083_04_02_200_18.png,data_cropped/session04/multiview/083/02/20_0/083_04_02_200_18.png,Indian,Male,30-39,Male,Scream,5,profile
session02,251,3,05_1,251_02_03_051_13.png,data_cropped/session02/multiview/251/03/05_1/251_02_03_051_13.png,White,Male,10-19,Male,Squint,3,frontal
session02,198,2,20_0,198_02_02_200_14.png,data_cropped/session02/multiview/198/02/20_0/198_02_02_200_14.png,White,Female,20-29,Female,Surprise,2,profile
session03,251,3,14_0,251_03_03_140_04.png,data_cropped/session03/multiview/251/03/14_0/251_03_03_140_04.png,White,Male,20-29,Male,Disgust,4,frontal
session03,240,3,05_1,240_03_03_051_13.png,data_cropped/session03/multiview/240/03/05_1/240_03_03_051_13.png,White,Male,20-29,Male,Disgust,4,frontal
session02,83,2,05_0,083_02_02_050_12.png,data_cropped/session02/multiview/083/02/05_0/083_02_02_050_12.png,Indian,Male,20-29,Male,Surprise,2,frontal
session02,240,1,01_0,240_02_01_010_11.png,data_cropped/session02/multiview/240/01/01_0/240_02_01_010_11.png,White,Male,20-29,Male,Neutral,0,profile
session04,63,3,01_0,063_04_03_010_13.png,data_cropped/session04/multiview/063/03/01_0/063_04_03_010_13.png,White,Male,30-39,Male,Neutral,0,profile
session01,247,2,12_0,247_01_02_120_17.png,data_cropped/session01/multiview/247/02/12_0/247_01_02_120_17.png,White,Female,20-29,Female,Smile,1,profile
session03,322,3,12_0,322_03_03_120_03.png,data_cropped/session03/multiview/322/03/12_0/322_03_03_120_03.png,White,Female,40-49,Female,Disgust,4,profile
session02,73,2,01_0,073_02_02_010_10.png,data_cropped/session02/multiview/073/02/01_0/073_02_02_010_10.png,White,Male,20-29,Male,Surprise,2,profile
session04,148,1,05_1,148_04_01_051_18.png,data_cropped/session04/multiview/148/01/05_1/148_04_01_051_18.png,Asian,Female,30-39,Female,Neutral,0,frontal
session03,339,3,01_0,339_03_03_010_01.png,data_cropped/session03/multiview/339/03/01_0/339_03_03_010_01.png,White,Female,20-29,Female,Disgust,4,profile
session04,122,1,05_1,122_04_01_051_17.png,data_cropped/session04/multiview/122/01/05_1/122_04_01_051_17.png,Indian,Male,30-39,Male,Neutral,0,frontal
session03,138,3,01_0,138_03_03_010_03.png,data_cropped/session03/multiview/138/03/01_0/138_03_03_010_03.png,White,Female,40-49,Female,Disgust,4,profile
session04,73,2,05_1,073_04_02_051_10.png,data_cropped/session04/multiview/073/02/05_1/073_04_02_051_10.png,Asian,Male,30-39,Male,Scream,5,frontal
session02,265,2,20_0,265_02_02_200_02.png,data_cropped/session02/multiview/265/02/20_0/265_02_02_200_02.png,White,Female,20-29,Female,Surprise,2,profile
session02,253,3,14_0,253_02_03_140_08.png,data_cropped/session02/multiview/253/03/14_0/253_02_03_140_08.png,White,Male,20-29,Male,Squint,3,frontal
session03,339,2,14_0,339_03_02_140_17.png,data_cropped/session03/multiview/339/02/14_0/339_03_02_140_17.png,White,Female,20-29,Female,Smile,1,frontal
session01,138,2,20_0,138_01_02_200_18.png,data_cropped/session01/multiview/138/02/20_0/138_01_02_200_18.png,White,Female,30-39,Female,Smile,1,profile
session01,185,2,01_0,185_01_02_010_15.png,data_cropped/session01/multiview/185/02/01_0/185_01_02_010_15.png,White,Male,20-29,Male,Smile,1,profile
session02,198,3,20_0,198_02_03_200_00.png,data_cropped/session02/multiview/198/03/20_0/198_02_03_200_00.png,White,Female,20-29,Female,Squint,3,profile
session02,265,3,20_0,265_02_03_200_12.png,data_cropped/session02/multiview/265/03/20_0/265_02_03_200_12.png,White,Female,20-29,Female,Squint,3,profile
session01,240,2,01_0,240_01_02_010_11.png,data_cropped/session01/multiview/240/02/01_0/240_01_02_010_11.png,White,Male,20-29,Male,Smile,1,profile
session04,322,1,01_0,322_04_01_010_06.png,data_cropped/session04/multiview/322/01/01_0/322_04_01_010_06.png,White,Female,20-29,Female,Neutral,0,profile
session02,138,2,01_0,138_02_02_010_03.png,data_cropped/session02/multiview/138/02/01_0/138_02_02_010_03.png,White,Female,20-29,Female,Surprise,2,profile
session02,138,3,01_0,138_02_03_010_04.png,data_cropped/session02/multiview/138/03/01_0/138_02_03_010_04.png,White,Female,40-49,Female,Squint,3,profile
session02,198,1,14_0,198_02_01_140_00.png,data_cropped/session02/multiview/198/01/14_0/198_02_01_140_00.png,White,Female,20-29,Female,Neutral,0,frontal
session01,142,2,20_0,142_01_02_200_03.png,data_cropped/session01/multiview/142/02/20_0/142_01_02_200_03.png,White,Female,20-29,Female,Smile,1,profile
session04,73,1,14_0,073_04_01_140_15.png,data_cropped/session04/multiview/073/01/14_0/073_04_01_140_15.png,Asian,Male,20-29,Male,Neutral,0,frontal
session02,265,2,05_0,265_02_02_050_09.png,data_cropped/session02/multiview/265/02/05_0/265_02_02_050_09.png,White,Female,20-29,Female,Surprise,2,frontal
session03,185,3,01_0,185_03_03_010_11.png,data_cropped/session03/multiview/185/03/01_0/185_03_03_010_11.png,White,Female,30-39,Female,Disgust,4,profile
session04,339,2,05_0,339_04_02_050_08.png,data_cropped/session04/multiview/339/02/05_0/339_04_02_050_08.png,White,Female,20-29,Female,Scream,5,frontal
session01,122,2,05_1,122_01_02_051_07.png,data_cropped/session01/multiview/122/02/05_1/122_01_02_051_07.png,Indian,Male,30-39,Male,Smile,1,frontal
session04,251,2,12_0,251_04_02_120_05.png,data_cropped/session04/multiview/251/02/12_0/251_04_02_120_05.png,White,Male,10-19,Male,Scream,5,profile
session02,221,3,14_0,221_02_03_140_19.png,data_cropped/session02/multiview/221/03/14_0/221_02_03_140_19.png,White,Male,20-29,Male,Squint,3,frontal
session03,251,3,05_0,251_03_03_050_00.png,data_cropped/session03/multiview/251/03/05_0/251_03_03_050_00.png,White,Male,20-29,Male,Disgust,4,frontal
session02,138,3,01_0,138_02_03_010_07.png,data_cropped/session02/multiview/138/03/01_0/138_02_03_010_07.png,White,Female,20-29,Female,Squint,3,profile
session04,148,2,01_0,148_04_02_010_17.png,data_cropped/session04/multiview/148/02/01_0/148_04_02_010_17.png,Asian,Female,20-29,Female,Scream,5,profile
session02,148,2,12_0,148_02_02_120_19.png,data_cropped/session02/multiview/148/02/12_0/148_02_02_120_19.png,Asian,Female,20-29,Female,Surprise,2,profile
session03,304,3,14_0,304_03_03_140_09.png,data_cropped/session03/multiview/304/03/14_0/304_03_03_140_09.png,White,Male,40-49,Male,Disgust,4,frontal
session01,198,2,14_0,198_01_02_140_01.png,data_cropped/session01/multiview/198/02/14_0/198_01_02_140_01.png,White,Female,20-29,Female,Smile,1,frontal
session02,221,2,05_0,221_02_02_050_01.png,data_cropped/session02/multiview/221/02/05_0/221_02_02_050_01.png,White,Male,20-29,Male,Surprise,2,frontal
session04,339,2,01_0,339_04_02_010_13.png,data_cropped/session04/multiview/339/02/01_0/339_04_02_010_13.png,White,Female,20-29,Female,Scream,5,profile
session04,63,3,05_1,063_04_03_051_18.png,data_cropped/session04/multiview/063/03/05_1/063_04_03_051_18.png,Indian,Female,30-39,Female,Neutral,0,frontal
session04,339,2,14_0,339_04_02_140_08.png,data_cropped/session04/multiview/339/02/14_0/339_04_02_140_08.png,White,Female,20-29,Female,Scream,5,frontal
session03,63,1,14_0,063_03_01_140_00.png,data_cropped/session03/multiview/063/01/14_0/063_03_01_140_00.png,Indian,Female,20-29,Female,Neutral,0,frontal
session02,148,3,14_0,148_02_03_140_13.png,data_cropped/session02/multiview/148/03/14_0/148_02_03_140_13.png,Asian,Female,20-29,Female,Squint,3,frontal
session03,122,1,14_0,122_03_01_140_00.png,data_cropped/session03/multiview/122/01/14_0/122_03_01_140_00.png,Indian,Male,30-39,Male,Neutral,0,frontal
session04,265,1,20_0,265_04_01_200_15.png,data_cropped/session04/multiview/265/01/20_0/265_04_01_200_15.png,White,Female,20-29,Female,Neutral,0,profile
session04,247,2,14_0,247_04_02_140_00.png,data_cropped/session04/multiview/247/02/14_0/247_04_02_140_00.png,White,Male,20-29,Male,Scream,5,frontal
session03,304,1,14_0,304_03_01_140_05.png,data_cropped/session03/multiview/304/01/14_0/304_03_01_140_05.png,White,Male,20-29,Male,Neutral,0,frontal
session02,138,3,20_0,138_02_03_200_17.png,data_cropped/session02/multiview/138/03/20_0/138_02_03_200_17.png,White,Female,20-29,Female,Squint,3,profile
session02,198,2,20_0,198_02_02_200_18.png,data_cropped/session02/multiview/198/02/20_0/198_02_02_200_18.png,White,Female,20-29,Female,Surprise,2,profile
session01,247,2,14_0,247_01_02_140_06.png,data_cropped/session01/multiview/247/02/14_0/247_01_02_140_06.png,White,Male,20-29,Male,Smile,1,frontal
session02,198,2,05_1,198_02_02_051_11.png,data_cropped/session02/multiview/198/02/05_1/198_02_02_051_11.png,White,Female,20-29,Female,Surprise,2,frontal
session04,122,2,20_0,122_04_02_200_12.png,data_cropped/session04/multiview/122/02/20_0/122_04_02_200_12.png,White,Male,30-39,Male,Scream,5,profile
session04,83,2,14_0,083_04_02_140_11.png,data_cropped/session04/multiview/083/02/14_0/083_04_02_140_11.png,Indian,Male,30-39,Male,Scream,5,frontal
session02,185,3,05_0,185_02_03_050_05.png,data_cropped/session02/multiview/185/03/05_0/185_02_03_050_05.png,White,Male,10-19,Male,Squint,3,frontal
session02,198,2,05_0,198_02_02_050_00.png,data_cropped/session02/multiview/198/02/05_0/198_02_02_050_00.png,White,Female,20-29,Female,Surprise,2,frontal
session03,83,3,12_0,083_03_03_120_03.png,data_cropped/session03/multiview/083/03/12_0/083_03_03_120_03.png,Indian,Male,30-39,Male,Disgust,4,profile
session01,142,2,01_0,142_01_02_010_19.png,data_cropped/session01/multiview/142/02/01_0/142_01_02_010_19.png,White,Female,30-39,Female,Smile,1,profile
session02,253,3,12_0,253_02_03_120_09.png,data_cropped/session02/multiview/253/03/12_0/253_02_03_120_09.png,White,Male,30-39,Male,Squint,3,profile
session01,240,1,05_0,240_01_01_050_11.png,data_cropped/session01/multiview/240/01/05_0/240_01_01_050_11.png,White,Male,20-29,Male,Neutral,0,frontal
session02,148,3,12_0,148_02_03_120_00.png,data_cropped/session02/multiview/148/03/12_0/148_02_03_120_00.png,Asian,Female,30-39,Female,Squint,3,profile
session02,138,3,20_0,138_02_03_200_03.png,data_cropped/session02/multiview/138/03/20_0/138_02_03_200_03.png,White,Female,20-29,Female,Squint,3,profile
session02,148,1,05_0,148_02_01_050_07.png,data_cropped/session02/multiview/148/01/05_0/148_02_01_050_07.png,Asian,Female,20-29,Female,Neutral,0,frontal
session03,138,3,05_0,138_03_03_050_13.png,data_cropped/session03/multiview/138/03/05_0/138_03_03_050_13.png,White,Male,20-29,Male,Disgust,4,frontal
session04,138,3,12_0,138_04_03_120_16.png,data_cropped/session04/multiview/138/03/12_0/138_04_03_120_16.png,White,Female,40-49,Female,Neutral,0,profile
session04,185,2,05_0,185_04_02_050_00.png,data_cropped/session04/multiview/185/02/05_0/185_04_02_050_00.png,White,Male,10-19,Male,Scream,5,frontal
session01,198,1,20_0,198_01_01_200_02.png,data_cropped/session01/multiview/198/01/20_0/198_01_01_200_02.png,White,Female,20-29,Female,Neutral,0,profile
session04,198,2,12_0,198_04_02_120_10.png,data_cropped/session04/multiview/198/02/12_0/198_04_02_120_10.png,White,Female,20-29,Female,Scream,5,profile
session02,198,3,14_0,198_02_03_140_06.png,data_cropped/session02/multiview/198/03/14_0/198_02_03_140_06.png,White,Female,10-19,Female,Squint,3,frontal
session02,253,3,14_0,253_02_03_140_14.png,data_cropped/session02/multiview/253/03/14_0/253_02_03_140_14.png,White,Male,20-29,Male,Squint,3,frontal
session03,185,2,14_0,185_03_02_140_12.png,data_cropped/session03/multiview/185/02/14_0/185_03_02_140_12.png,White,Male,10-19,Male,Smile,1,frontal
session04,83,2,05_0,083_04_02_050_15.png,data_cropped/session04/multiview/083/02/05_0/083_04_02_050_15.png,Indian,Male,30-39,Male,Scream,5,frontal
session02,251,2,12_0,251_02_02_120_06.png,data_cropped/session02/multiview/251/02/12_0/251_02_02_120_06.png,White,Male,10-19,Male,Surprise,2,profile
session03,63,3,01_0,063_03_03_010_16.png,data_cropped/session03/multiview/063/03/01_0/063_03_03_010_16.png,White,Female,30-39,Female,Disgust,4,profile
session03,138,3,05_1,138_03_03_051_02.png,data_cropped/session03/multiview/138/03/05_1/138_03_03_051_02.png,White,Female,20-29,Female,Disgust,4,frontal
session04,253,2,12_0,253_04_02_120_16.png,data_cropped/session04/multiview/253/02/12_0/253_04_02_120_16.png,White,Male,20-29,Male,Scream,5,profile
session02,138,3,14_0,138_02_03_140_10.png,data_cropped/session02/multiview/138/03/14_0/138_02_03_140_10.png,White,Female,40-49,Female,Squint,3,frontal
session04,63,2,05_0,063_04_02_050_10.png,data_cropped/session04/multiview/063/02/05_0/063_04_02_050_10.png,Indian,Female,20-29,Female,Scream,5,frontal
session04,138,3,14_0,138_04_03_140_12.png,data_cropped/session04/multiview/138/03/14_0/138_04_03_140_12.png,White,Female,30-39,Female,Neutral,0,frontal
session03,83,3,01_0,083_03_03_010_12.png,data_cropped/session03/multiview/083/03/01_0/083_03_03_010_12.png,Indian,Male,30-39,Male,Disgust,4,profile
session02,265,2,05_0,265_02_02_050_08.png,data_cropped/session02/multiview/265/02/05_0/265_02_02_050_08.png,White,Female,20-29,Female,Surprise,2,frontal
session02,73,3,14_0,073_02_03_140_18.png,data_cropped/session02/multiview/073/03/14_0/073_02_03_140_18.png,Asian,Male,20-29,Male,Squint,3,frontal
session02,185,2,05_0,185_02_02_050_05.png,data_cropped/session02/multiview/185/02/05_0/185_02_02_050_05.png,White,Male,10-19,Male,Surprise,2,frontal
session03,138,3,01_0,138_03_03_010_02.png,data_cropped/session03/multiview/138/03/01_0/138_03_03_010_02.png,White,Female,40-49,Female,Disgust,4,profile
session02,83,3,14_0,083_02_03_140_05.png,data_cropped/session02/multiview/083/03/14_0/083_02_03_140_05.png,Indian,Male,30-39,Male,Squint,3,frontal
session04,247,2,12_0,247_04_02_120_11.png,data_cropped/session04/multiview/247/02/12_0/247_04_02_120_11.png,White,Male,20-29,Male,Scream,5,profile
session04,148,2,14_0,148_04_02_140_13.png,data_cropped/session04/multiview/148/02/14_0/148_04_02_140_13.png,Asian,Female,30-39,Female,Scream,5,frontal
session02,122,2,05_0,122_02_02_050_00.png,data_cropped/session02/multiview/122/02/05_0/122_02_02_050_00.png,Indian,Male,30-39,Male,Surprise,2,frontal
session02,265,2,05_1,265_02_02_051_15.png,data_cropped/session02/multiview/265/02/05_1/265_02_02_051_15.png,White,Female,30-39,Female,Surprise,2,frontal
session02,83,3,20_0,083_02_03_200_09.png,data_cropped/session02/multiview/083/03/20_0/083_02_03_200_09.png,Indian,Male,30-39,Male,Squint,3,profile
session02,221,2,14_0,221_02_02_140_06.png,data_cropped/session02/multiview/221/02/14_0/221_02_02_140_06.png,White,Male,20-29,Male,Surprise,2,frontal
session04,265,2,14_0,265_04_02_140_10.png,data_cropped/session04/multiview/265/02/14_0/265_04_02_140_10.png,White,Female,30-39,Female,Scream,5,frontal
session04,148,2,14_0,148_04_02_140_04.png,data_cropped/session04/multiview/148/02/14_0/148_04_02_140_04.png,Asian,Female,30-39,Female,Scream,5,frontal
session02,240,3,01_0,240_02_03_010_11.png,data_cropped/session02/multiview/240/03/01_0/240_02_03_010_11.png,White,Male,20-29,Male,Squint,3,profile
session02,265,2,14_0,265_02_02_140_04.png,data_cropped/session02/multiview/265/02/14_0/265_02_02_140_04.png,White,Female,20-29,Female,Surprise,2,frontal
session01,122,2,01_0,122_01_02_010_16.png,data_cropped/session01/multiview/122/02/01_0/122_01_02_010_16.png,Indian,Male,30-39,Male,Smile,1,profile
session03,339,3,14_0,339_03_03_140_12.png,data_cropped/session03/multiview/339/03/14_0/339_03_03_140_12.png,White,Female,20-29,Female,Disgust,4,frontal
session02,83,1,14_0,083_02_01_140_09.png,data_cropped/session02/multiview/083/01/14_0/083_02_01_140_09.png,Indian,Male,30-39,Male,Neutral,0,frontal
session01,66,2,20_0,066_01_02_200_11.png,data_cropped/session01/multiview/066/02/20_0/066_01_02_200_11.png,Asian,Male,30-39,Male,Smile,1,profile
session03,221,2,12_0,221_03_02_120_14.png,data_cropped/session03/multiview/221/02/12_0/221_03_02_120_14.png,White,Male,40-49,Male,Smile,1,profile
session03,198,3,14_0,198_03_03_140_19.png,data_cropped/session03/multiview/198/03/14_0/198_03_03_140_19.png,White,Female,20-29,Female,Disgust,4,frontal
session04,138,2,05_0,138_04_02_050_13.png,data_cropped/session04/multiview/138/02/05_0/138_04_02_050_13.png,White,Male,20-29,Male,Scream,5,frontal
